fecha,merval_apertura,merval_maximo,merval_minimo,merval_cierre,embi_spread_arg,embi_spreads_brz,embi_spread_global,emae_original,emae_desestacionalizado,emae_tendencia_ciclo,tc_minorista,tc_mayorista,rrii,tamar,badlar,tm20,tasa_prestamos_personales,tasa_pf_pesos,tasa_pf_dolares,base_monetaria,circulacion_monetaria,dep_ccorrientes,dep_cahorro,dep_plazo,dep_plazo_fijo,m1,m2,m2_transaccional,dep_dolar_priv_ars,prestamos_privados_pesos_ars,prestamos_privados_dolares_ars,prestamos_privados_ars,inflacion,rem,cer,uva
2011-05-10,3357,3422.12,3356.56,3422.12012,584.478,168.251,301.319,166.1783421,147.3814762,145.8051766,4.12,4.08,51975.19407,,11.125,,29.59,10.30062276,0.374610055,168655.8026,132651.3716,67139,58826,190096,95209,199790.3716,274238.3716,,282978.5062,182802,34956.5352,217758.5352,0.7,12,27205,
2011-05-11,3425,3428.46,3375.75,3384.57007,585.577,173.61,304.873,166.1783421,147.3814762,145.8051766,4.12,4.08,51929.46667,,9.9375,,29.96,9.758577702,0.282386015,169475.6585,132441.0457,68183,57733,190246,95231,200624.0457,275831.0457,,282661.9394,182529,35004.865,217533.865,0.7,12,27212,
2011-05-12,3383,3392.83,3357.2,3389.72998,567.134,169.712,298.889,166.1783421,147.3814762,145.8051766,4.12,4.08,52000.26065,,10.6875,,29.56,9.98099683,0.325116467,170770.4574,132270.3111,67256,57027,190972,95161,199526.3111,276679.3111,,280560.912,182639,35206.2126,217845.2126,0.7,12,27220,
2011-05-13,3390,3398.08,3367.78,3378.17993,579.066,170.298,301.385,166.1783421,147.3814762,145.8051766,4.12,4.08,52030.88082,,9.0625,,30.55,9.23180614,0.230549217,172315.9777,132101.7293,66759,56302,192511,95470,198860.7293,276717.7293,,279648.8468,183582,35250.8952,218832.8952,0.7,12,27227,
2011-05-16,3379,3414.78,3358.16,3372.20996,587.963,171.142,303.901,166.1783421,147.3814762,145.8051766,4.12,4.08,52002.00887,,8.1875,,29.32,8.105826433,0.308215663,173387.0247,131931.8794,66928,54339,194269,94604,198859.8794,274826.8794,,277893.6285,184182,35281.911,219463.911,0.7,12,27249,
2011-05-17,3369,3369.76,3342.8,3365.25,594.463,172.09,305.686,166.1783421,147.3814762,145.8051766,4.12,4.09,51958.57955,,10.9375,,29.75,10.03571313,0.315981224,172956.8066,131542.0333,67471,53969,196388,95180,199013.0333,273377.0333,,277971.5736,184334,35230.7648,219564.7648,0.7,12,27256,
2011-05-18,3365,3395.69,3365.25,3388.75,579.21,168.552,299.9,166.1783421,147.3814762,145.8051766,4.12,4.09,51949.79416,,8.5,,29.85,9.076267042,0.249162789,172774.239,131131.1501,68321,54231,197642,95324,199452.1501,274152.1501,,279228.1482,184447,35329.9126,219776.9126,0.7,12,27264,
2011-05-19,3394,3394.4,3376.41,3385.77002,575.944,165.119,298.001,166.1783421,147.3814762,145.8051766,4.12,4.09,51919.12642,,11.3125,,29.43,10.49880515,0.290571365,173494.8803,130998.8136,68832,53777,197438,95214,199830.8136,277113.8136,,278914.824,184638,35176.155,219814.155,0.7,12,27271,
2011-05-20,3385,3393.11,3370.53,3383.79004,576.717,164.229,299.779,166.1783421,147.3814762,145.8051766,4.12,4.09,51909.36878,,10.625,,29.6,10.23784345,0.286560598,172354.5593,130885.328,67582,53317,196659,95443,198467.328,277282.328,,277448.723,185862,35217.457,221079.457,0.7,12,27278,
2011-05-23,3374,3374.9,3310.58,3323.07007,589.597,166.779,303.766,166.1783421,147.3814762,145.8051766,4.13,4.09,51893.27779,,10.75,,28.83,10.21310029,0.279599183,172747.0004,131004.9441,68123,51933,196681,95522,199127.9441,277477.9441,,276907.6364,186356,35206.6992,221562.6992,0.7,12,27300,
2011-05-24,3326,3346.37,3279.04,3282.40991,590.953,167.261,306.284,166.1783421,147.3814762,145.8051766,4.13,4.09,51965.49654,,10.0625,,28.38,9.76976131,0.300542473,173716.3881,131040.8187,68364,51674,197259,95969,199404.8187,278957.8187,,277339.4425,187176,35188.8515,222364.8515,0.7,12,27308,
2011-05-26,3281,3281.17,3232.74,3268.55005,599.693,176.168,315.597,166.1783421,147.3814762,145.8051766,4.13,4.09,52066.10103,,10.9375,,29.12,10.25140619,0.264107381,173386.5939,131382.7216,69745,51998,196604,95438,201127.7216,280797.7216,,278648.74,187899,35217.457,223116.457,0.7,12,27322,
2011-05-27,3268,3287.98,3261.42,3265.82007,594.827,176.837,314.8,166.1783421,147.3814762,145.8051766,4.13,4.09,52150.28757,,10.125,,28.98,9.916159772,0.258643581,172063.5275,131471.338,69883,52580,196548,95835,201354.338,282227.338,,279796.246,188197,35251.4196,223448.4196,0.7,12,27330,
2011-05-30,3266,3270.17,3236.05,3244.79004,,,,166.1783421,147.3814762,145.8051766,4.13,4.09,52148.07034,,9.8125,,29.46,9.622574811,0.235913491,169421.6918,132018.9449,70836,53804,195744,95101,202854.9449,282676.9449,,282187.9461,189309,35338.1665,224647.1665,0.7,12,27352,
2011-05-31,3247,3272.21,3232.44,3250.90991,591.742,176.987,311.74,166.1783421,147.3814762,145.8051766,4.13,4.09,52059.94724,,10.3125,,28.49,10.09425118,0.295990703,172685.4738,132481.958,69310,57853,197236,95779,201791.958,281058.958,,284786.2871,189453,35121.933,224574.933,0.7,12,27359,
2011-06-01,3250,3250.29,3168.14,3176.36011,608.518,184.837,317.355,156.6936585,146.9671864,146.256143,4.13,4.09,52001.45779,,10.5625,,27.91,10.20834913,0.292424317,177940.1875,132908.8872,69550,59391,197005,95634,202458.8872,281386.8872,,286757.006,189081,35239.002,224320.002,0.7,11.5,27367,
2011-06-02,3177,3184.03,3134.81,3150.34009,596.568,176.53,310.464,156.6936585,146.9671864,146.256143,4.13,4.09,52028.21224,,10.75,,28.64,10.24765079,0.353688824,177482.8318,133558.96,69042,60695,196342,95743,202600.96,280554.96,,287875.3546,188996,35462.6558,224458.6558,0.7,11.5,27374,
2011-06-03,3148,3172.71,3133.35,3164.96997,597.206,177.821,311.914,156.6936585,146.9671864,146.256143,4.13,4.09,52045.90683,,8.5625,,29.17,9.077857026,0.359616217,178039.3097,134299.5084,68049,63515,196105,95614,202348.5084,280845.5084,,289511.907,189102,35595.531,224697.531,0.7,11.5,27382,
2011-06-06,3164,3164.3,3113.18,3122.08008,596.657,179.332,312.045,156.6936585,146.9671864,146.256143,4.13,4.09,52043.29439,,10.875,,29.61,10.27176341,0.303133893,177970.6775,134904.1235,68457,63244,19539,95216,203361.1235,280548.1235,,289669.59,189202,35499.9624,224701.9624,0.7,11.5,27405,
2011-06-07,3122,3143.63,3118.68,3125.01001,592.256,177.117,310.559,156.6936585,146.9671864,146.256143,4.13,4.09,52065.7041,,11.125,,29.47,10.42636079,0.309631708,177765.3129,135612.1211,67840,62521,196254,96078,203452.1211,278502.1211,,289160.8575,189054,35580.195,224634.195,0.7,11.5,27411,
2011-06-08,3126,3139.64,3109.95,3123.29004,602.383,181.268,316.102,156.6936585,146.9671864,146.256143,4.13,4.09,52038.79073,,8.4375,,29.41,8.874391903,0.249195239,176503.0172,136058.6513,68678,61170,195455,96150,204736.6513,280153.6513,,288854.2275,189190,35494.2525,224684.2525,0.7,11.5,27418,
2011-06-09,3122,3233.54,3122.02,3232.86011,586.884,177.833,310.078,156.6936585,146.9671864,146.256143,4.13,4.09,52069.8834,,11.25,,29.63,10.2052377,0.275673534,176247.5865,136563.0409,69602,60148,195537,96165,206165.0409,281399.0409,,288594.4125,189189,35752.08,224941.08,0.7,11.5,27425,
2011-06-10,3234,3233.86,3183.41,3227.77002,590.19,178.715,313.86,156.6936585,146.9671864,146.256143,4.13,4.09,52131.31643,,10.3125,,30.14,10.08885952,0.277256363,177374.6938,136869.8942,69449,58837,196291,96233,206318.8942,281270.8942,,287245.4304,189165,35693.3088,224858.3088,0.7,11.5,27431,
2011-06-13,3230,3229.79,3185.16,3202.28003,595.582,177.634,314.168,156.6936585,146.9671864,146.256143,4.13,4.09,52176.21101,,8.6875,,29.73,8.978458106,0.258093824,178099.8607,136934.8617,69648,56788,19718,95245,206582.8617,278648.8617,,285834.63,190009,35748.5355,225757.5355,0.7,11.5,27452,
2011-06-14,3227,3269.12,3206.32,3265.62012,574.479,162.79,302.488,156.6936585,146.9671864,146.256143,4.13,4.09,52206.31124,,10.25,,29.83,10.00932783,0.323907653,177869.9801,136922.3297,69512,56338,19784,95317,206434.3297,280519.3297,,284487.835,190334,35772.5425,226106.5425,0.7,11.5,27458,
2011-06-15,3266,3276.29,3225.64,3244.09009,596.913,175.677,316.382,156.6936585,146.9671864,146.256143,4.13,4.09,52147.26054,,8.0625,,29.39,8.672617645,0.304272045,179222.4999,136985.0801,70665,56176,197818,94939,207650.0801,282620.0801,,284862.668,191577,35971.0416,227548.0416,0.7,11.5,27465,
2011-06-16,3244,3246.65,3204.91,3235,625.141,180.988,323.194,156.6936585,146.9671864,146.256143,4.13,4.09,52159.73499,,11,,29.44,10.1855288,0.308950433,176578.2097,137243.9302,70849,56059,198439,95083,208092.9302,283114.9302,,285038.9725,191920,36170.813,228090.813,0.7,11.5,27472,
2011-06-17,3240,3269.28,3239.32,3269.28003,628.46,182.012,323.66,156.6936585,146.9671864,146.256143,4.13,4.09,52207.96154,,8.5625,,29.89,8.925433726,0.245439089,177018.6869,137523.9364,69607,56641,199113,95295,207130.9364,282338.9364,,284557.39,192380,36174.9075,228554.9075,0.7,11.5,27478,
2011-06-21,3275,3333,3274.66,3330.02002,613.727,169.949,317.174,156.6936585,146.9671864,146.256143,4.14,4.1,52235.57569,,10.625,,29.3,10.14275933,0.282591353,177516.9003,137975.9774,71436,54938,198068,94846,209411.9774,283544.9774,,284860.813,193081,36307.614,229388.614,0.7,11.5,27505,
2011-06-22,3330,3336.07,3312.37,3333.58008,610.535,168.981,315.412,156.6936585,146.9671864,146.256143,4.14,4.1,52258.62333,,11.0625,,28.88,10.31207601,0.293510048,177654.8899,138374.2744,71498,55203,198587,95161,209872.2744,286045.2744,,285308.3316,193443,36367.4268,229810.4268,0.7,11.5,27512,
2011-06-23,3325,3324.73,3263.35,3313.87988,628.579,174.582,326.132,156.6936585,146.9671864,146.256143,4.14,4.1,52153.47571,,11.25,,29.19,10.62911136,0.312148919,177671.3289,138619.1471,71551,55330,198661,95581,210170.1471,288766.1471,,285492.9648,194013,36384.4992,230397.4992,0.7,11.5,27519,
2011-06-24,3315,3324.51,3283.83,3287.62012,635.789,177.273,331.127,156.6936585,146.9671864,146.256143,4.14,4.1,52089.47465,,10.9375,,29.27,10.45212641,0.277431127,175003.7939,138856.6131,70477,55533,19967,96260,209333.6131,288482.6131,,284984.5896,194760,36488.22,231248.22,0.7,11.5,27525,
2011-06-27,3288,3314.71,3288.27,3314.70996,628.291,169.928,320.824,156.6936585,146.9671864,146.256143,4.14,4.1,52036.42395,,10.1875,,28.84,10.01480792,0.252151649,175337.6082,139795.9016,71609,55138,199869,95105,211404.9016,288067.9016,,285558.508,195543,36376.536,231919.536,0.7,11.5,27546,
2011-06-28,3316,3350.88,3315.93,3326.93994,606.554,161.747,307.716,156.6936585,146.9671864,146.256143,4.14,4.1,52090.48283,,11.1875,,27.98,10.52989826,0.295783735,174798.7586,140162.6696,71733,56470,199809,95601,211895.6696,289583.6696,,286973.3472,195793,36473.3448,232266.3448,0.7,11.5,27552,
2011-06-29,3328,3355.89,3327.53,3353.82007,596.722,155.282,298.415,156.6936585,146.9671864,146.256143,4.14,4.11,51793.82308,,9.4375,,27.82,9.604846265,0.203307743,173244.953,141191.0135,72830,59571,199595,95373,214021.0135,292161.0135,,291546.206,197164,36531.765,233695.765,0.7,11.5,27559,
2011-06-30,3355,3386.4,3354.59,3360.63989,567.878,149.539,288.447,156.6936585,146.9671864,146.256143,4.15,4.11,51695.0698,,11.1875,,27.64,10.54350134,0.271228004,176683.5497,141826.3388,70999,65782,2002,95403,212825.3388,294147.3388,,296451.639,198396,36444.015,234840.015,0.7,11.5,27566,
2011-07-01,3361,3400.88,3360.62,3396,556.131,148.281,283.944,146.3780883,147.3253157,146.5733632,4.15,4.11,51748.86893,,10.6875,,28.55,10.31163926,0.293183959,182888.2546,142561.5466,68717,71056,199643,95561,211278.5466,295993.5466,,299357.0915,199158,36690.323,235848.323,0.8,11.7,27572,
2011-07-04,3397,3419.47,3393.14,3418.11011,,,,146.3780883,147.3253157,146.5733632,4.15,4.11,51779.47918,,9.0625,,28.54,9.294427613,0.305019493,181999.1155,143731.5399,68962,70733,198333,94788,212693.5399,294419.5399,,299056.582,199198,36655.74,235853.74,0.8,11.7,27592,
2011-07-05,3417,3433.65,3412.2,3430.17993,564.813,155.006,292.116,146.3780883,147.3253157,146.5733632,4.15,4.12,51524.63509,,10.875,,28.73,10.16152751,0.425154056,181579.2711,144431.3446,68761,71580,199264,95369,213192.3446,293688.3446,,299970.259,199438,36802.9442,236240.9442,0.8,11.7,27598,
2011-07-06,3430,3461.75,3411.26,3461.75,572.269,159.953,295.631,146.3780883,147.3253157,146.5733632,4.15,4.12,51565.66128,,11.0625,,30.08,10.50335372,0.307420707,184298.2002,145072.2345,67789,75149,199467,95571,212861.2345,295430.2345,,303066.82,199813,36876.33,236689.33,0.8,11.7,27605,
2011-07-07,3465,3503.04,3465.47,3487.20996,570.316,153.881,288.795,146.3780883,147.3253157,146.5733632,4.16,4.12,51601.15671,,11.3125,,29.43,10.45620441,0.324911801,183920.5013,145780.2849,66903,74560,199754,95832,212683.2849,293566.2849,,301750.2352,199829,37032.8822,236861.8822,0.8,11.7,27611,
2011-07-08,3488,3488.28,3444.58,3470.73999,587.534,163.887,301.16,146.3780883,147.3253157,146.5733632,4.16,4.12,51587.80403,,8.375,,30.08,8.818038565,0.247095645,183845.7598,146308.0344,66185,73263,200084,95994,212493.0344,294027.0344,,300079.873,200050,37057.524,237107.524,0.8,11.7,27618,
2011-07-11,3468,3468.18,3387.94,3396.19995,607.866,173.723,312.699,146.3780883,147.3253157,146.5733632,4.16,4.12,51611.02259,,10.8125,,29.62,10.25066589,0.320054549,187520.119,146673.2556,67048,69631,199148,95357,213721.2556,294911.2556,,297441.2474,200161,37149.6497,237310.6497,0.8,11.7,27637,
2011-07-12,3389,3390.41,3339.92,3348.62988,613.551,174.465,315.176,146.3780883,147.3253157,146.5733632,4.16,4.12,51713.07652,,11.125,,29.68,10.37516719,0.287981301,187753.4903,146525.4406,67596,67827,200609,95857,214121.4406,294951.4406,,296431.555,200346,37271.5225,237617.5225,0.8,11.7,27643,
2011-07-13,3353,3396.62,3337.83,3356.43994,621.156,177.105,316.027,146.3780883,147.3253157,146.5733632,4.16,4.12,51879.49955,,8.5,,29.61,8.939077676,0.230639628,190218.4702,146285.6904,67452,66986,201832,96013,213737.6904,293917.6904,,295921.5746,200482,37442.4312,237924.4312,0.8,11.7,27649,
2011-07-14,3356,3376.63,3290.99,3302.43994,628.143,172.837,310.043,146.3780883,147.3253157,146.5733632,4.16,4.12,52023.26785,,9.5,,29.71,9.780269275,0.31839345,191287.9001,146125.9815,68844,67708,20344,96182,214969.9815,297973.9815,,297560.475,201407,37444.6675,238851.6675,0.8,11.7,27656,
2011-07-15,3303,3326.57,3295.66,3326.57007,623.093,174.136,314.168,146.3780883,147.3253157,146.5733632,4.16,4.12,52031.3989,,8.125,,30.16,8.639396261,0.292867109,189101.745,145809.1118,68813,66153,204746,96429,214622.1118,296041.1118,,295685.36,202154,37577.022,239731.022,0.8,11.7,27662,
2011-07-18,3325.83008,3325.83,3279.98,3294.6001,627.938,171.385,314.276,146.3780883,147.3253157,146.5733632,4.16,4.13,52002.52727,,8.1875,,29.43,8.672319497,0.2565237,188952.9677,145516.3177,69194,64566,206089,95596,214710.3177,293517.3177,,294604.8212,202337,37615.3508,239952.3508,0.8,11.7,27681,
2011-07-19,3296,3328.87,3295.55,3324.98999,620.895,172.45,315.45,146.3780883,147.3253157,146.5733632,4.17,4.13,51969.28132,,11.6875,,29.82,10.5506812,0.326684134,188714.8407,145168.359,69721,63673,207191,96374,214889.359,292511.359,,294645.3108,202331,37671.1234,240002.1234,0.8,11.7,27687,
2011-07-20,3326,3347.58,3326.28,3335.56006,614.325,168.189,308.802,146.3780883,147.3253157,146.5733632,4.17,4.14,51986.55972,,10.625,,29.38,10.50195134,0.304409188,188321.7877,144655.0123,69962,63468,206509,96960,214617.0123,295251.0123,,295187.7385,202578,37661.0115,240239.0115,0.8,11.7,27694,
2011-07-21,3339,3370.93,3338.64,3366.90991,592.569,163.132,299.986,146.3780883,147.3253157,146.5733632,4.17,4.14,51982.21453,,10.9375,,29.48,10.50075703,0.276009551,187595.4696,144592.4376,68879,63652,206592,97017,213471.4376,297801.4376,,294402.6224,202825,37827.7676,240652.7676,0.8,11.7,27700,
2011-07-22,3366,3367.57,3350.19,3356.3501,591.402,164.888,302.685,146.3780883,147.3253157,146.5733632,4.17,4.14,51988.37515,,11.0625,,30.25,10.49871202,0.268456682,186501.2479,144638.4633,68393,62885,206619,97184,213031.4633,298352.4633,,293209.7875,203604,37967.494,241571.494,0.8,11.7,27706,
2011-07-25,3360,3361.36,3328.59,3330.87988,577.178,161.476,300.558,146.3780883,147.3253157,146.5733632,4.18,4.14,51933.83053,,11.625,,29.22,10.73059004,0.279176215,186414.4352,144721.3724,68862,61540,205036,96646,213583.3724,299807.3724,,292186.631,204140,37983.603,242123.603,0.8,11.7,27726,
2011-07-26,3332,3372.12,3329.71,3368.63989,581.901,161.001,302.158,146.3780883,147.3253157,146.5733632,4.17,4.14,52016.4551,,8.3125,,29.71,8.961044177,0.35582955,185209.4145,144775.6892,69679,61080,20625,97009,214454.6892,297838.6892,,292653.6752,204381,37871.9288,242252.9288,0.8,11.7,27732,
2011-07-27,3368,3368.13,3266.2,3270.62012,577.241,157.921,296.605,146.3780883,147.3253157,146.5733632,4.18,4.14,52025.04368,,10.25,,28.97,10.1404609,0.26583443,186328.0622,145289.2348,70704,61904,206166,97042,215993.2348,299229.2348,,294431.166,204629,38044.772,242673.772,0.8,11.7,27738,
2011-07-28,3270,3296.32,3261.09,3270.96997,580.764,154.842,293.994,146.3780883,147.3253157,146.5733632,4.18,4.14,51968.30315,,11.375,,29.53,10.52073708,0.307478258,184610.8974,145494.5859,71445,64000,206604,97326,216939.5859,300708.5859,,297904.5782,205586,37999.2242,243585.2242,0.8,11.7,27745,
2011-07-29,3268,3321.85,3256.91,3321.8501,592.067,159.665,301.418,146.3780883,147.3253157,146.5733632,4.18,4.14,51923.05561,,10.125,,29.28,9.938731564,0.203762465,185010.6455,145880.4674,69393,68247,207375,97586,215273.4674,299502.4674,,300189.921,206630,37966.452,244596.452,0.8,11.7,27751,
2011-08-01,3329,3336.21,3295.85,3336.20996,593.21,158.838,297.762,146.3985054,147.0274383,146.7311241,4.17,4.15,51853.09312,,11.4375,,28.62,10.7850619,0.287802995,192833.3491,147314.971,69845,69278,206328,96844,217159.971,302453.971,,301820.722,206554,38076.864,244630.864,0.8,11.4,27770,
2011-08-02,3336,3354.09,3310.83,3316.47998,610.587,164.749,305.559,146.3985054,147.0274383,146.7311241,4.18,4.15,51862.97257,,11.875,,29.31,10.83135279,0.39169542,193011.9225,147319.4833,69046,69823,207058,97447,216365.4833,300525.4833,,302208.0138,205794,38139.021,243933.021,0.8,11.4,27777,
2011-08-03,3316,3325.26,3267.8,3308.75,618.755,167.44,305.57,146.3985054,147.0274383,146.7311241,4.19,4.15,52001.37158,,9.125,,29.32,9.397712076,0.2779441,192859.2381,148296.3715,70378,71259,206662,97570,218674.3715,300482.3715,,305705.1312,205822,38285.595,244107.595,0.8,11.4,27783,
2011-08-04,3336,3307.68,3101.22,3109.86011,648.488,187.911,325.082,146.3985054,147.0274383,146.7311241,4.19,4.15,51722.41689,,11.6875,,29.45,10.85695684,0.375830641,191672.3049,148363.5317,69324,74538,207387,97924,217687.5317,300622.5317,,308620.526,205797,38336.343,244133.343,0.8,11.4,27789,
2011-08-05,3109,3108.61,2985.34,3067.61011,688.856,181.49,323.063,146.3985054,147.0274383,146.7311241,4.19,4.15,50318.471,,11.4375,,30.22,10.74194718,0.297393744,190143.3012,148753.2354,67738,74504,208011,98320,216491.2354,299591.2354,,307412.7825,205975,38404.198,244379.198,0.8,11.4,27796,
2011-08-08,3061,3061.23,2738.24,2738.40991,755.85,215.498,355.843,146.3985054,147.0274383,146.7311241,4.19,4.16,50276.80346,,8.9375,,29.67,9.439316638,0.24884188,190427.3046,149648.7086,69196,71434,206723,97800,218844.7086,299550.7086,,306119.6832,206089,38508.5952,244597.5952,0.8,11.4,27816,
2011-08-09,2737,2864.02,2735.28,2864.02002,740.618,220.841,376.054,146.3985054,147.0274383,146.7311241,4.19,4.16,50225.96538,,12.25,,30.37,11.2108643,0.412902643,190310.8306,149569.9049,69325,69621,207631,98551,218894.9049,298279.9049,,305279.7774,206606,38361.726,244967.726,0.8,11.4,27823,
2011-08-10,2851,2864.24,2766.74,2809.75,753.612,224.779,380.044,146.3985054,147.0274383,146.7311241,4.19,4.16,50333.11797,,11.5,,29.91,10.91273192,0.275002746,190266.982,149193.9184,69743,68040,206785,98614,218936.9184,298633.9184,,304190.5912,206173,38603.7592,244776.7592,0.8,11.4,27830,
2011-08-11,2829,2952,2829.03,2949.01001,737.187,217.459,373.363,146.3985054,147.0274383,146.7311241,4.19,4.16,50292.67726,,11.5,,30.12,10.82575554,0.307456113,191392.4748,148995.5614,69856,66914,207779,98897,218851.5614,299084.5614,,303491.5045,205824,38740.586,244564.586,0.8,11.4,27838,
2011-08-12,2963,2983.91,2953.27,2966.98999,715.776,216.512,373.487,146.3985054,147.0274383,146.7311241,4.2,4.16,50329.71595,,8.75,,30.69,9.175110248,0.231410361,190486.3446,148672.0247,69662,66258,207227,99059,218334.0247,299762.0247,,302766.492,206140,38913.4752,245053.4752,0.8,11.4,27845,
2011-08-15,2968,3001.01,2968.48,2989.66992,708.803,201.157,360.058,146.3985054,147.0274383,146.7311241,4.2,4.16,50210.00048,,9.125,,30.38,9.548914433,0.292553739,190972.9548,148498.3722,71036,64166,207338,99023,219534.3722,300365.3722,,302625.7185,206591,39207.447,245798.447,0.8,11.4,27866,
